lat,lon,count
44.015,-97.118,17
44.015,-97.11,9
44.016,-103.295,54
44.016,-103.246,53
44.016,-103.245,53
44.016,-103.244,24
44.016,-100.326,6
44.016,-96.758,15
44.017,-103.248,73
44.017,-103.245,7
44.017,-103.243,23
44.017,-103.242,7
44.017,-103.047,6
44.017,-102.29,6
44.017,-97.524,6
44.017,-97.124,10
44.017,-97.108,29
44.017,-97.104,15
44.018,-103.251,6
44.018,-103.25,29
44.018,-103.249,13
44.018,-103.245,15
44.018,-103.24,10
44.018,-97.115,47
44.018,-97.108,23
44.019,-103.779,19
44.019,-103.251,6
44.019,-103.237,36
44.02,-103.4,851
44.02,-103.246,17
44.02,-103.238,71
44.02,-102.307,10
44.021,-103.703,7
44.021,-103.305,10
44.021,-103.291,19
44.021,-103.251,10
44.021,-103.248,7
44.021,-103.242,13
44.021,-98.012,10
44.022,-103.305,83
44.022,-103.289,10
44.023,-103.289,10
44.023,-102.324,7
44.023,-102.323,9
44.024,-103.487,70
44.025,-103.262,6
44.025,-103.073,6
44.026,-103.52,113
44.026,-96.759,7
44.026,-96.758,9
44.027,-103.265,8
44.027,-103.252,52
44.027,-103.251,13
44.027,-103.232,6
44.027,-96.758,7
44.028,-103.231,6
44.029,-103.266,29
44.029,-103.191,88
44.03,-103.279,8
44.03,-103.271,13
44.03,-103.265,51
44.03,-103.261,15
44.03,-103.258,95
44.03,-103.246,18
44.03,-103.227,6
44.03,-103.094,9
44.03,-102.33,6
44.031,-103.212,6
44.031,-103.211,8
44.031,-102.33,8
44.032,-103.223,20
44.032,-103.217,7
44.032,-103.212,7
44.032,-103.211,9
44.032,-103.21,6
44.032,-103.209,7
44.032,-103.205,6
44.033,-103.504,47
44.033,-103.229,14
44.033,-103.219,51
44.033,-103.218,70
44.033,-103.217,57
44.033,-103.216,15
44.033,-103.215,26
44.033,-103.211,6
44.033,-103.07,40
44.033,-102.34,6
44.033,-96.759,9
44.033,-96.758,7
44.034,-103.218,17
44.034,-103.217,12
44.035,-103.522,7
44.035,-103.495,14
44.035,-103.208,8
44.035,-102.344,9
44.036,-103.504,43
44.036,-103.223,24
44.036,-103.209,100
44.036,-103.105,6
44.036,-103.077,8
44.036,-103.06,6
44.036,-103.059,7
44.036,-101.67,11
44.036,-101.669,34
44.036,-96.759,11
44.037,-103.277,116
44.037,-103.228,8
44.037,-103.111,7
44.037,-103.107,6
44.037,-102.307,6
44.037,-102.303,7
44.037,-101.665,8
44.037,-100.285,13
44.038,-103.196,7
44.038,-103.192,8
44.038,-103.191,8
44.038,-103.19,12
44.038,-103.189,9
44.038,-103.18,8
44.038,-103.062,6
44.038,-103.061,648
44.038,-103.06,90
44.038,-103.059,7
44.038,-96.607,10
44.039,-103.162,76
44.039,-103.114,7
44.039,-103.061,7
44.039,-103.06,105
44.039,-102.348,8
44.039,-101.673,7
44.039,-101.672,49
44.039,-101.652,26
44.039,-96.605,32
44.04,-103.501,8
44.04,-103.211,56
44.04,-103.209,7
44.04,-103.192,194
44.04,-103.166,42
44.04,-103.163,40
44.04,-103.162,61
44.04,-103.06,9
44.04,-102.348,11
44.04,-101.667,13
44.04,-101.649,6
44.04,-96.605,526
44.04,-96.604,30
44.04,-96.603,111
44.041,-103.501,18
44.041,-103.271,12
44.041,-103.211,25
44.041,-103.196,16
44.041,-103.162,31
44.041,-101.665,12
44.041,-101.657,23
44.041,-96.606,100
44.041,-96.605,60
44.042,-103.501,9
44.042,-103.276,6
44.042,-103.243,23
44.042,-103.242,8
44.042,-103.168,23
44.042,-103.06,20
44.042,-101.666,94
44.043,-103.3,96
44.043,-103.275,194
44.043,-103.274,14
44.043,-103.271,28
44.043,-103.268,43
44.043,-103.243,18
44.043,-103.213,7
44.043,-103.211,24
44.043,-103.196,132
44.043,-103.192,222
44.043,-103.166,7
44.043,-103.163,23
44.043,-102.354,12
44.043,-101.665,9
44.043,-101.658,24
44.043,-101.657,21
44.043,-96.604,127
44.043,-96.598,25
44.043,-96.597,10
44.043,-96.596,10
44.044,-103.277,12
44.044,-103.211,53
44.044,-103.21,188
44.044,-103.204,27
44.044,-101.667,9
44.044,-101.66,42
44.044,-96.612,9
44.044,-96.611,17
44.045,-103.162,6
44.045,-103.127,8
44.045,-102.356,6
44.045,-101.655,8
44.045,-100.328,7
44.045,-96.612,108
44.045,-96.607,13
44.046,-103.281,160
44.046,-103.278,45
44.046,-103.277,33
44.046,-103.274,41
44.046,-103.268,59
44.046,-103.212,10
44.046,-103.193,89
44.046,-103.191,6
44.046,-103.168,7
44.046,-103.118,8
44.046,-103.116,113
44.046,-101.667,6
44.047,-103.296,6
44.047,-103.295,22
44.047,-103.222,8
44.047,-103.204,30
44.047,-103.191,8
44.047,-103.173,11
44.047,-96.759,6
44.048,-103.289,182
44.048,-103.288,37
44.048,-103.28,18
44.048,-103.223,7
44.048,-103.222,12
44.048,-103.178,270
44.048,-103.167,6
44.048,-96.759,14
44.048,-96.758,17
44.049,-103.78,119
44.049,-103.223,6
44.049,-103.212,8
44.049,-103.191,6
44.049,-103.178,219
44.049,-101.667,6
44.049,-101.638,32
44.049,-100.331,17
44.049,-99.609,79
44.049,-96.759,8
44.049,-96.758,6
44.049,-96.613,6
44.05,-103.78,36
44.05,-103.294,62
44.05,-103.229,16
44.05,-103.192,81
44.05,-103.151,43
44.05,-101.643,51
44.05,-99.61,37
44.05,-96.758,13
44.051,-103.297,22
44.051,-103.282,9
44.051,-103.275,9
44.051,-103.231,36
44.051,-103.191,8
44.051,-102.362,7
44.051,-99.397,84
44.052,-103.488,10
44.052,-103.295,106
44.052,-103.282,16
44.052,-103.192,7
44.052,-103.117,1591
44.052,-103.116,88
44.052,-96.757,10
44.053,-103.346,9
44.053,-103.275,39
44.053,-103.26,24
44.053,-103.258,24
44.053,-103.225,6
44.053,-103.206,116
44.053,-103.202,14
44.053,-103.192,9
44.053,-103.191,26
44.053,-103.142,6
44.053,-103.133,6
44.053,-98.258,26
44.054,-103.494,15
44.054,-103.378,35
44.054,-103.352,10
44.054,-103.307,10
44.054,-103.221,6
44.054,-103.219,8
44.054,-103.209,8
44.054,-103.208,14
44.054,-103.165,6
44.054,-103.143,50
44.054,-103.107,6
44.054,-101.687,47
44.054,-101.606,11
44.054,-98.279,64
44.054,-98.277,47
44.054,-98.268,184
44.054,-98.267,15
44.054,-98.2,11
44.054,-98.167,35
44.054,-96.758,8
44.055,-103.361,9
44.056,-103.272,438
44.056,-103.228,11
44.056,-103.226,48
44.056,-103.225,380
44.056,-103.224,140
44.056,-103.223,6
44.056,-103.215,6
44.056,-103.207,7
44.056,-103.204,6
44.056,-103.191,6
44.056,-103.158,387
44.056,-103.144,8
44.056,-103.127,172
44.056,-101.376,14
44.056,-101.374,6
44.057,-103.286,9
44.057,-103.279,51
44.057,-103.234,110
44.057,-103.233,18
44.057,-103.231,6
44.057,-103.227,14
44.057,-103.226,18
44.057,-103.225,736
44.057,-103.224,139
44.057,-103.222,25
44.057,-103.16,6
44.057,-102.367,6
44.057,-98.279,14
44.057,-98.273,16
44.057,-98.272,14
44.058,-103.302,6
44.058,-103.294,23
44.058,-103.293,120
44.058,-103.272,7
44.058,-103.262,12
44.058,-103.237,18
44.058,-103.233,21
44.058,-103.232,8
44.058,-103.22,8
44.058,-103.14,98
44.058,-102.371,13
44.058,-98.273,22
44.058,-96.758,8
44.059,-103.355,51
44.059,-103.34,59
44.059,-103.268,17
44.059,-103.267,9
44.059,-103.261,27
44.059,-103.258,74
44.059,-103.233,9
44.059,-103.232,25
44.059,-103.231,15
44.059,-103.226,6
44.059,-103.209,7
44.059,-103.185,8
44.059,-103.148,32
44.059,-103.137,8
44.06,-103.374,10
44.06,-103.232,8
44.06,-103.231,102
44.06,-103.23,13
44.06,-103.207,259
44.06,-103.132,6
44.06,-103.128,8
44.06,-98.269,8
44.06,-98.242,294
44.06,-96.594,28
44.06,-96.593,60
44.06,-96.591,29
44.061,-103.409,7
44.061,-103.397,150
44.061,-103.396,33
44.061,-103.271,8
44.061,-103.239,13
44.061,-103.233,28
44.061,-103.232,44
44.061,-103.158,20
44.061,-103.157,13
44.061,-103.156,8
44.061,-103.135,8
44.061,-103.091,379
44.061,-102.369,6
44.061,-96.62,43
44.061,-96.593,17
44.061,-96.592,18
44.062,-103.411,49
44.062,-103.351,6
44.062,-103.291,10
44.062,-103.254,117
44.062,-103.239,64
44.062,-103.238,14
44.062,-103.233,26
44.062,-103.232,67
44.062,-103.231,12
44.062,-103.164,8
44.062,-103.157,6
44.062,-103.139,190
44.062,-102.439,19
44.062,-96.758,6
44.062,-96.621,21
44.062,-96.585,7
44.063,-103.278,16
44.063,-103.274,18
44.063,-103.261,116
44.063,-103.254,35
44.063,-103.232,21
44.063,-103.225,34
44.063,-103.163,12
44.063,-102.44,7
44.063,-102.438,16
44.063,-102.369,7
44.063,-98.451,6
44.064,-103.494,10
44.064,-103.401,8
44.064,-103.278,160
44.064,-103.276,8
44.064,-103.232,7
44.064,-103.229,6
44.064,-103.227,32
44.064,-103.169,14
44.064,-103.162,6
44.064,-103.161,9
44.064,-102.441,14
44.064,-102.435,12
44.064,-102.434,87
44.064,-100.337,7
44.064,-99.436,56
44.064,-96.758,9
44.065,-103.279,16
44.065,-103.277,24
44.065,-103.275,34
44.065,-103.234,11
44.065,-103.232,6
44.065,-103.231,6
44.065,-103.228,64
44.065,-103.163,20
44.065,-103.162,8
44.065,-102.448,8
44.065,-102.447,6
44.065,-102.44,23
44.065,-102.439,13
44.065,-102.373,7
44.065,-99.58,9
44.065,-99.422,8
44.065,-96.758,7
44.065,-96.616,41
44.066,-103.261,22
44.066,-103.258,39
44.066,-103.233,8
44.066,-103.232,15
44.066,-103.225,6
44.066,-103.221,381
44.066,-103.165,11
44.066,-103.164,7
44.066,-102.454,7
44.066,-102.449,10
44.066,-102.412,18
44.066,-102.384,6
44.066,-99.429,16
44.067,-103.413,53
44.067,-103.261,19
44.067,-103.254,33
44.067,-103.232,18
44.067,-103.205,31
44.067,-103.204,54
44.067,-103.191,17
44.067,-103.188,9
44.067,-103.183,9
44.067,-103.177,10
44.067,-102.459,12
44.067,-102.458,10
44.067,-102.447,7
44.067,-102.42,17
44.067,-102.404,6
44.067,-102.403,7
44.067,-102.399,11
44.067,-102.397,7
44.067,-102.394,6
44.067,-98.677,75
44.067,-98.504,7
44.067,-98.451,9
44.068,-103.262,47
44.068,-103.261,12
44.068,-103.232,10
44.068,-103.191,15
44.068,-103.184,7
44.068,-102.448,10
44.068,-102.423,6
44.068,-102.409,6
44.068,-101.156,31
44.068,-99.438,16
44.069,-103.291,152
44.069,-103.271,6
44.069,-103.264,36
44.069,-103.263,13
44.069,-103.255,29
44.069,-103.191,8
44.069,-103.158,13
44.069,-103.131,109
44.069,-103.13,231
44.069,-102.719,11
44.069,-102.456,6
44.069,-102.455,6
44.069,-102.445,31
44.069,-99.395,9
44.069,-99.389,174
44.069,-98.45,7
44.07,-103.293,12
44.07,-103.262,16
44.07,-103.232,12
44.07,-103.231,48
44.07,-103.22,12
44.07,-103.17,8
44.07,-103.156,7
44.07,-103.139,13
44.07,-102.419,27
44.07,-101.165,19
44.07,-101.16,6
44.07,-99.442,9
44.071,-103.261,229
44.071,-103.26,11
44.071,-103.232,10
44.071,-103.231,14
44.071,-103.223,15
44.071,-103.212,11
44.071,-103.173,6
44.071,-102.466,9
44.071,-98.55,7
44.072,-103.232,6
44.072,-103.218,78
44.072,-103.217,6
44.072,-103.215,56
44.072,-103.212,418
44.072,-103.209,2636
44.072,-103.206,402
44.072,-103.191,7
44.072,-100.338,8
44.072,-99.435,18
44.072,-96.759,9
44.073,-103.232,14
44.073,-103.231,7
44.073,-103.228,15
44.073,-103.212,10
44.073,-103.208,868
44.073,-103.206,76
44.073,-103.183,22
44.073,-103.151,7
44.073,-102.469,6
44.073,-99.499,14
44.073,-98.453,9
44.073,-98.451,6
44.074,-103.272,7
44.074,-103.253,13
44.074,-103.232,13
44.074,-103.231,263
44.074,-103.23,634
44.074,-103.229,31
44.074,-103.228,12
44.074,-103.207,7
44.074,-103.206,36
44.074,-103.205,7
44.074,-103.204,19
44.074,-103.191,12
44.074,-103.183,22
44.074,-103.141,36
44.074,-103.14,61
44.074,-103.13,15
44.074,-102.471,6
44.074,-101.157,30
44.074,-101.156,36
44.074,-99.445,10
44.075,-103.274,15
44.075,-103.272,6
44.075,-103.236,19
44.075,-103.232,48
44.075,-103.231,349
44.075,-103.23,238
44.075,-103.224,14
44.075,-103.208,97
44.075,-103.207,69
44.075,-103.151,8
44.075,-103.13,10
44.075,-101.156,6
44.075,-99.435,10
44.075,-96.758,6
44.076,-103.298,55
44.076,-103.274,13
44.076,-103.272,11
44.076,-103.232,21
44.076,-103.21,25
44.076,-103.209,563
44.076,-103.208,45
44.076,-103.206,147
44.076,-103.202,48
44.076,-103.19,7
44.076,-103.183,61
44.076,-103.167,22
44.076,-103.166,27
44.076,-103.152,10
44.076,-103.151,14
44.076,-103.104,17
44.076,-99.388,9
44.077,-103.252,21
44.077,-103.232,8
44.077,-103.231,8
44.077,-103.215,6
44.077,-103.214,16
44.077,-103.186,14
44.077,-103.167,6
44.077,-103.15,15
44.077,-103.149,12
44.078,-103.437,23
44.078,-103.266,9
44.078,-103.261,6
44.078,-103.251,8
44.078,-103.231,6
44.078,-103.229,23
44.078,-103.228,9
44.078,-103.222,46
44.078,-103.221,8
44.078,-103.215,7
44.078,-103.213,35
44.078,-103.212,19
44.078,-103.18,19
44.078,-103.162,12
44.078,-103.151,9
44.079,-103.442,79
44.079,-103.301,6
44.079,-103.262,8
44.079,-103.25,85
44.079,-103.249,13
44.079,-103.231,9
44.079,-103.23,6
44.079,-103.228,23
44.079,-103.227,10
44.079,-103.226,6
44.079,-103.225,21
44.079,-103.224,9
44.079,-103.222,16
44.079,-103.221,7
44.079,-103.22,6
44.079,-103.217,7
44.079,-103.216,6
44.079,-103.215,7
44.079,-103.183,99
44.079,-103.14,28
44.079,-103.139,27
44.079,-99.388,8
44.079,-96.879,92
44.08,-103.443,60
44.08,-103.44,8
44.08,-103.261,84
44.08,-103.253,6
44.08,-103.252,10
44.08,-103.25,6
44.08,-103.231,6603
44.08,-103.23,668
44.08,-103.229,21
44.08,-103.228,39
44.08,-103.227,101
44.08,-103.225,9
44.08,-103.224,17
44.08,-103.191,10
44.08,-103.189,6
44.08,-103.182,8
44.08,-103.181,55
44.08,-103.18,9
44.08,-103.172,84
44.08,-103.151,8
44.08,-102.479,10
44.08,-98.964,6
44.08,-96.879,8
44.08,-96.761,7
44.081,-103.443,44
44.081,-103.442,27
44.081,-103.298,286
44.081,-103.282,20
44.081,-103.273,10
44.081,-103.27,6
44.081,-103.254,6
44.081,-103.249,6
44.081,-103.236,8
44.081,-103.234,9
44.081,-103.232,17
44.081,-103.231,31
44.081,-103.23,27
44.081,-103.228,11
44.081,-103.227,52
44.081,-103.226,9
44.081,-103.225,33
44.081,-103.224,7
44.081,-103.215,8
44.081,-103.214,9
44.081,-103.211,9
44.081,-103.21,9
44.081,-103.209,10
44.081,-103.202,10
44.081,-103.201,8
44.081,-103.197,7
44.081,-103.192,17
44.081,-103.191,23
44.081,-103.152,7
44.081,-103.139,318
44.081,-102.48,12
44.081,-102.479,10
44.082,-103.442,62
44.082,-103.438,17
44.082,-103.273,6
44.082,-103.265,12
44.082,-103.261,29
44.082,-103.26,51
44.082,-103.243,34
44.082,-103.24,11
44.082,-103.233,20
44.082,-103.231,30
44.082,-103.23,22
44.082,-103.229,6
44.082,-103.224,19
44.082,-103.222,12
44.082,-103.192,8
44.082,-103.191,48
44.082,-98.559,10
44.083,-103.494,7
44.083,-103.439,128
44.083,-103.438,6
44.083,-103.285,47
44.083,-103.277,6
44.083,-103.243,12
44.083,-103.242,7
44.083,-103.239,11
44.083,-103.23,11
44.083,-103.229,23
44.083,-103.228,8
44.083,-103.226,15
44.083,-103.213,28
44.083,-103.075,939
44.083,-102.484,13
44.083,-102.483,13
44.083,-100.339,8
44.083,-96.758,9
44.084,-103.255,9
44.084,-103.237,12
44.084,-103.234,12
44.084,-103.233,23
44.084,-103.191,9
44.084,-103.151,8
44.084,-103.112,19
44.084,-98.575,9
44.084,-96.786,6
44.085,-103.622,35
44.085,-103.213,6
44.085,-103.199,13
44.085,-103.193,8
44.085,-103.191,23
44.085,-102.487,10
44.086,-103.488,52
44.086,-103.33,28
44.086,-103.324,22
44.086,-103.271,21
44.086,-103.26,17
44.086,-103.254,15
44.086,-103.233,7
44.086,-103.225,78
44.086,-103.223,18
44.086,-103.185,12
44.086,-103.093,25
44.086,-98.575,23
44.087,-103.501,6
44.087,-103.488,15
44.087,-103.445,10
44.087,-103.286,52
44.087,-103.233,8
44.087,-103.232,33
44.087,-103.229,18
44.087,-103.228,6
44.087,-103.227,6
44.087,-103.225,63
44.087,-103.224,135
44.087,-103.223,393
44.087,-103.222,11
44.087,-103.221,29
44.087,-103.21,7
44.087,-103.205,15
44.087,-103.202,8
44.087,-103.201,10
44.087,-103.2,10
44.087,-103.191,16
44.087,-103.189,6
44.087,-103.175,14
44.087,-102.813,16
44.087,-98.562,291
44.088,-103.44,7
44.088,-103.233,8
44.088,-103.227,110
44.088,-103.225,20
44.088,-103.224,21
44.088,-103.221,9
44.088,-103.197,14
44.088,-103.192,30
44.088,-103.189,12
44.088,-103.188,16
44.088,-103.186,6
44.088,-103.185,34
44.088,-103.181,14
44.088,-99.611,48
44.088,-96.758,11
44.088,-96.6,11
44.089,-103.44,22
44.089,-103.294,41
44.089,-103.235,140
44.089,-103.232,149
44.089,-103.231,459
44.089,-103.229,56
44.089,-103.227,66
44.089,-103.221,9
44.089,-103.218,18
44.089,-103.201,12
44.089,-103.186,9
44.089,-103.185,14
44.089,-103.182,19
44.089,-103.181,41
44.089,-103.18,11
44.089,-103.151,11
44.089,-99.614,20
44.09,-103.511,8
44.09,-103.325,6
44.09,-103.23,306
44.09,-103.229,27
44.09,-103.228,12
44.09,-103.219,24
44.09,-103.204,8
44.09,-103.185,11
44.09,-103.182,15
44.09,-103.181,160
44.09,-103.18,41
44.09,-96.62,62
44.091,-103.512,24
44.091,-103.258,27
44.091,-103.232,6
44.091,-103.208,95
44.091,-103.207,252
44.091,-103.206,18
44.091,-103.201,26
44.091,-103.197,6
44.091,-103.194,19
44.091,-103.186,6
44.091,-103.181,36
44.091,-102.837,12
44.092,-103.264,6
44.092,-103.232,9
44.092,-103.228,69
44.092,-103.226,10
44.092,-103.223,6
44.092,-103.222,35
44.092,-103.208,57
44.092,-103.206,22
44.092,-103.202,188
44.092,-103.186,7
44.092,-102.835,124
44.092,-102.832,16
44.093,-103.509,108
44.093,-103.503,14
44.093,-103.183,11
44.093,-103.182,15
44.093,-103.152,8
44.093,-102.508,19
44.093,-102.498,15
44.094,-103.322,60
44.094,-103.208,118
44.094,-103.199,10
44.094,-103.188,13
44.094,-103.186,248
44.094,-103.185,274
44.094,-103.154,145
44.094,-103.153,9
44.094,-102.504,15
44.095,-103.402,134
44.095,-103.324,14
44.095,-103.233,24
44.095,-103.225,6
44.095,-103.221,6
44.095,-103.208,24
44.095,-103.201,12
44.095,-103.199,185
44.095,-103.198,16
44.095,-103.197,33
44.095,-103.194,40
44.095,-103.192,13
44.095,-103.18,28
44.095,-103.159,6
44.095,-103.154,15
44.095,-103.152,34
44.095,-103.15,22
44.095,-103.149,104
44.095,-103.148,6
44.095,-103.147,9
44.095,-103.146,7
44.095,-102.839,28
44.095,-102.826,29
44.095,-102.825,370
44.095,-102.5,7
44.095,-99.611,153
44.095,-96.76,8
44.095,-96.759,7
44.096,-103.235,23
44.096,-103.232,11
44.096,-103.23,65
44.096,-103.226,13
44.096,-103.225,52
44.096,-103.222,10
44.096,-103.221,24
44.096,-103.219,12
44.096,-103.213,10
44.096,-103.212,16
44.096,-103.207,10
44.096,-103.203,6
44.096,-103.202,6
44.096,-103.201,51
44.096,-103.198,8
44.096,-103.197,45
44.096,-103.182,16
44.096,-103.181,18
44.096,-103.18,10
44.096,-103.179,14
44.096,-103.152,26
44.096,-103.151,38
44.096,-103.15,41
44.096,-103.149,50
44.096,-103.148,64
44.096,-102.83,9
44.096,-102.829,13
44.096,-102.828,6
44.097,-103.324,51
44.097,-103.265,6
44.097,-103.233,27
44.097,-103.221,15
44.097,-103.208,10
44.097,-103.2,578
44.097,-103.199,25
44.097,-103.198,71
44.097,-103.197,56
44.097,-103.185,6
44.097,-103.184,10
44.097,-103.183,11
44.097,-103.182,7
44.097,-103.181,50
44.097,-103.169,11
44.097,-103.162,764
44.097,-103.161,10
44.097,-103.16,53
44.097,-103.153,127
44.097,-103.152,16
44.097,-103.151,9
44.097,-103.15,7
44.097,-103.148,39
44.097,-102.839,6
44.097,-102.83,9
44.097,-102.503,12
44.098,-103.232,14
44.098,-103.226,154
44.098,-103.221,13
44.098,-103.201,17
44.098,-103.2,36
44.098,-103.199,176
44.098,-103.198,125
44.098,-103.197,19
44.098,-103.195,17
44.098,-103.194,69
44.098,-103.19,10
44.098,-103.189,17
44.098,-103.188,58
44.098,-103.187,9
44.098,-103.185,19
44.098,-103.184,19
44.098,-103.183,53
44.098,-103.182,20
44.098,-103.181,10
44.098,-103.18,9
44.098,-103.157,13
44.098,-103.156,10
44.098,-103.153,25
44.098,-103.151,7
44.098,-103.15,14
44.098,-103.149,80
44.098,-103.148,110
44.098,-103.14,13
44.098,-102.522,12
44.098,-102.504,7
44.099,-103.3,105
44.099,-103.224,12
44.099,-103.223,8
44.099,-103.222,6
44.099,-103.202,14
44.099,-103.201,17
44.099,-103.2,146
44.099,-103.199,6
44.099,-103.198,68
44.099,-103.197,17
44.099,-103.195,14
44.099,-103.193,6
44.099,-103.192,13
44.099,-103.191,65
44.099,-103.19,76
44.099,-103.188,23
44.099,-103.186,47
44.099,-103.185,8
44.099,-103.184,7
44.099,-103.183,14
44.099,-103.18,13
44.099,-103.179,19
44.099,-103.175,12
44.099,-103.173,13
44.099,-103.17,8
44.099,-103.169,10
44.099,-103.167,11
44.099,-103.166,18
44.099,-103.165,7
44.099,-103.163,11
44.099,-103.158,15
44.099,-103.157,6
44.099,-103.156,21
44.099,-103.154,22
44.099,-103.153,16
44.099,-103.151,8
44.099,-103.15,11
44.099,-103.149,6
44.099,-103.148,323
44.099,-103.147,293
44.099,-103.146,94
44.099,-103.14,8
44.099,-103.135,8
44.099,-102.509,14
44.1,-103.431,11
44.1,-103.23,11
44.1,-103.225,8
44.1,-103.223,8
44.1,-103.221,21
44.1,-103.22,13
44.1,-103.218,99
44.1,-103.217,249
44.1,-103.202,56
44.1,-103.201,53
44.1,-103.2,49
44.1,-103.199,10
44.1,-103.198,122
44.1,-103.196,21
44.1,-103.195,7
44.1,-103.194,27
44.1,-103.193,7
44.1,-103.192,23
44.1,-103.191,21
44.1,-103.19,18
44.1,-103.189,44
44.1,-103.188,6
44.1,-103.185,7
44.1,-103.163,10
44.1,-103.162,41
44.1,-103.161,105
44.1,-103.16,77
44.1,-103.159,181
44.1,-103.153,10
44.1,-103.152,14
44.1,-103.151,20
44.1,-103.149,10
44.1,-103.148,12
44.1,-103.147,338
44.1,-103.146,101
44.1,-103.145,208
44.1,-103.14,7
44.1,-103.139,287
44.1,-103.138,7
44.1,-102.9,19
44.1,-102.5,17
44.1,-98.5,13
44.1,-98.4,9
44.1,-98.299,17
44.101,-103.225,6
44.101,-103.221,13
44.101,-103.218,13
44.101,-103.21,25
44.101,-103.209,7
44.101,-103.203,14
44.101,-103.201,82
